정류장순번,hour,dow,재차인원
28,2,3,0.0
28,2,4,0.0
28,2,5,0.0
28,2,6,0.0
28,3,0,0.0
28,3,1,0.0
28,3,2,0.0
28,3,3,0.0
28,3,4,0.0
28,3,5,0.0
28,3,6,0.0
28,4,0,15.0
28,4,1,17.666666666666668
28,4,2,18.0
28,4,3,17.2
28,4,4,15.8
28,4,5,9.0
28,4,6,5.0
28,5,0,7.5
28,5,1,10.333333333333334
28,5,2,9.0
28,5,3,9.0
28,5,4,11.2
28,5,5,7.4
28,5,6,6.25
28,6,0,14.0
28,6,1,14.0
28,6,2,14.333333333333334
28,6,3,12.6
28,6,4,15.6
28,6,5,6.0
28,6,6,6.5
28,7,0,23.75
28,7,1,20.666666666666668
28,7,2,24.333333333333332
28,7,3,19.0
28,7,4,22.2
28,7,5,11.0
28,7,6,4.0
28,8,0,18.75
28,8,1,20.333333333333332
28,8,2,19.333333333333332
28,8,3,15.8
28,8,4,20.0
28,8,5,13.0
28,8,6,7.5
28,9,0,10.5
28,9,1,9.666666666666666
28,9,2,12.0
28,9,3,12.0
28,9,4,12.2
28,9,5,13.4
28,9,6,11.25
28,10,0,8.75
28,10,1,9.666666666666666
28,10,2,9.333333333333334
28,10,3,6.8
28,10,4,10.8
28,10,5,11.6
28,10,6,10.5
28,11,0,11.5
28,11,1,9.0
28,11,2,9.333333333333334
28,11,3,9.2
28,11,4,10.8
28,11,5,13.6
28,11,6,10.5
28,12,0,11.5
28,12,1,13.666666666666666
28,12,2,11.0
28,12,3,9.0
28,12,4,11.6
28,12,5,15.8
28,12,6,10.5
28,13,0,11.75
28,13,1,14.666666666666666
28,13,2,12.666666666666666
28,13,3,12.2
28,13,4,11.6
28,13,5,14.6
28,13,6,11.5
28,14,0,12.75
28,14,1,14.0
28,14,2,9.0
28,14,3,11.4
28,14,4,12.4
28,14,5,14.2
28,14,6,18.5
28,15,0,16.5
28,15,1,14.0
28,15,2,13.0
28,15,3,13.8
28,15,4,13.6
28,15,5,15.6
28,15,6,12.75
28,16,0,15.75
28,16,1,16.0
28,16,2,19.666666666666668
28,16,3,22.0
28,16,4,18.4
28,16,5,18.8
28,16,6,15.25
28,17,0,21.75
28,17,1,20.0
28,17,2,28.666666666666668
28,17,3,23.2
28,17,4,21.0
28,17,5,19.4
28,17,6,11.0
28,18,0,36.25
28,18,1,35.333333333333336
28,18,2,35.666666666666664
28,18,3,30.0
28,18,4,33.0
28,18,5,18.8
28,18,6,9.75
28,19,0,19.75
28,19,1,21.666666666666668
28,19,2,17.333333333333332
28,19,3,16.8
28,19,4,16.4
28,19,5,14.8
28,19,6,14.75
28,20,0,14.0
28,20,1,14.333333333333334
28,20,2,14.0
28,20,3,14.0
28,20,4,12.8
28,20,5,11.8
28,20,6,13.5
28,21,0,10.75
28,21,1,11.0
28,21,2,10.666666666666666
28,21,3,12.4
28,21,4,11.2
28,21,5,13.0
28,21,6,9.0
28,22,0,10.25
28,22,1,8.0
28,22,2,11.666666666666666
28,22,3,9.8
28,22,4,9.4
28,22,5,16.2
28,22,6,8.5
28,23,0,1.75
28,23,1,4.0
28,23,2,1.3333333333333333
28,23,3,1.4
28,23,4,6.8
28,23,5,0.0
28,23,6,1.5
29,0,0,0.0
29,0,1,0.0
29,0,2,0.0
29,0,3,0.0
29,0,4,0.0
29,0,5,0.0
29,0,6,0.0
29,1,0,0.0
29,1,1,0.0
29,1,2,0.0
29,1,3,0.0
29,1,4,0.0
29,1,5,0.0
29,1,6,0.0
29,2,0,0.0
29,2,1,0.0
29,2,2,0.0
29,2,3,0.0
29,2,4,0.0
29,2,5,0.0
29,2,6,0.0
29,3,0,0.0
29,3,1,0.0
29,3,2,0.0
29,3,3,0.0
29,3,4,0.0
29,3,5,0.0
29,3,6,0.0
29,4,0,16.75
29,4,1,20.333333333333332
29,4,2,20.666666666666668
29,4,3,20.8
29,4,4,19.2
29,4,5,9.2
29,4,6,11.0
29,5,0,12.25
29,5,1,10.0
29,5,2,11.666666666666666
29,5,3,12.2
29,5,4,13.0
29,5,5,9.6
29,5,6,7.0
29,6,0,15.75
29,6,1,15.333333333333334
29,6,2,16.333333333333332
29,6,3,12.6
29,6,4,13.6
29,6,5,8.0
29,6,6,7.0
29,7,0,25.25
29,7,1,23.333333333333332
29,7,2,26.666666666666668
29,7,3,21.8
29,7,4,25.4
29,7,5,12.4
29,7,6,7.0
29,8,0,20.0
29,8,1,25.0
29,8,2,20.333333333333332
29,8,3,20.8
29,8,4,24.6
29,8,5,13.2
29,8,6,8.75
29,9,0,15.75
29,9,1,11.333333333333334
29,9,2,12.0
29,9,3,12.8
29,9,4,16.6
29,9,5,16.2
29,9,6,12.75
29,10,0,10.25
29,10,1,9.333333333333334
29,10,2,9.333333333333334
29,10,3,8.4
29,10,4,12.2
29,10,5,15.0
29,10,6,12.75
29,11,0,12.5
29,11,1,12.333333333333334
29,11,2,13.333333333333334
29,11,3,8.2
29,11,4,11.4
29,11,5,16.2
29,11,6,12.25
29,12,0,11.25
29,12,1,15.0
29,12,2,11.666666666666666
29,12,3,10.2
29,12,4,12.8
29,12,5,18.0
29,12,6,10.5
29,13,0,13.25
29,13,1,15.666666666666666
29,13,2,12.0
29,13,3,12.6
29,13,4,11.4
29,13,5,16.8
29,13,6,14.5
29,14,0,14.0
29,14,1,13.666666666666666
29,14,2,11.0
29,14,3,13.0
29,14,4,12.0
29,14,5,15.4
29,14,6,16.25
29,15,0,16.75
29,15,1,11.333333333333334
29,15,2,13.666666666666666
29,15,3,12.4
29,15,4,13.4
29,15,5,16.8
29,15,6,12.5
29,16,0,16.5
29,16,1,16.666666666666668
29,16,2,20.666666666666668
29,16,3,20.4
29,16,4,18.8
29,16,5,19.0
29,16,6,15.75
29,17,0,19.75
29,17,1,19.0
29,17,2,20.666666666666668
29,17,3,18.8
29,17,4,18.6
29,17,5,20.8
29,17,6,14.0
29,18,0,32.75
29,18,1,31.666666666666668
29,18,2,32.0
29,18,3,26.0
29,18,4,29.8
29,18,5,17.2
29,18,6,10.5
29,19,0,18.75
29,19,1,17.0
29,19,2,16.333333333333332
29,19,3,14.2
29,19,4,14.6
29,19,5,14.6
29,19,6,12.75
29,20,0,13.5
29,20,1,15.0
29,20,2,13.666666666666666
29,20,3,13.6
29,20,4,13.4
29,20,5,11.4
29,20,6,13.75
29,21,0,11.5
29,21,1,12.666666666666666
29,21,2,11.666666666666666
29,21,3,10.6
29,21,4,12.8
29,21,5,14.4
29,21,6,10.75
29,22,0,10.75
29,22,1,12.0
29,22,2,12.666666666666666
29,22,3,9.8
29,22,4,9.6
29,22,5,17.0
29,22,6,8.75
29,23,0,3.0
29,23,1,4.666666666666667
29,23,2,2.6666666666666665
29,23,3,3.4
29,23,4,6.8
29,23,5,4.2
29,23,6,2.5
30,0,0,0.0
30,0,1,0.0
30,0,2,0.0
30,0,3,0.0
30,0,4,0.0
30,0,5,0.0
30,0,6,0.0
30,1,0,0.0
30,1,1,0.0
30,1,2,0.0
30,1,3,0.0
30,1,4,0.0
30,1,5,0.0
30,1,6,0.0
30,2,0,0.0
30,2,1,0.0
30,2,2,0.0
30,2,3,0.0
30,2,4,0.0
30,2,5,0.0
30,2,6,0.0
30,3,0,0.0
30,3,1,0.0
30,3,2,0.0
30,3,3,0.0
30,3,4,0.0
30,3,5,0.0
30,3,6,0.0
30,4,0,18.5
30,4,1,23.0
30,4,2,22.666666666666668
30,4,3,20.8
30,4,4,21.4
30,4,5,12.0
30,4,6,11.0
30,5,0,12.75
30,5,1,11.666666666666666
30,5,2,13.666666666666666
30,5,3,13.8
30,5,4,14.2
30,5,5,10.4
30,5,6,8.5
30,6,0,18.5
30,6,1,17.666666666666668
30,6,2,19.0
30,6,3,15.2
30,6,4,15.4
30,6,5,8.2
30,6,6,6.5
30,7,0,29.25
30,7,1,30.333333333333332
30,7,2,29.666666666666668
30,7,3,24.0
30,7,4,26.6
30,7,5,12.0
30,7,6,7.5
30,8,0,24.25
30,8,1,29.333333333333332
30,8,2,27.666666666666668
30,8,3,24.2
30,8,4,27.4
30,8,5,15.0
30,8,6,9.75
30,9,0,19.5
30,9,1,11.666666666666666
30,9,2,13.666666666666666
30,9,3,14.0
30,9,4,19.0
30,9,5,19.4
30,9,6,17.0
30,10,0,10.75
30,10,1,8.666666666666666
30,10,2,11.0
30,10,3,10.2
30,10,4,12.0
30,10,5,15.8
30,10,6,13.0
30,11,0,14.75
30,11,1,13.333333333333334
30,11,2,15.333333333333334
30,11,3,9.8
30,11,4,12.2
30,11,5,18.4
30,11,6,12.25
30,12,0,12.0
30,12,1,15.0
30,12,2,12.666666666666666
30,12,3,10.2
30,12,4,13.4
30,12,5,20.6
30,12,6,12.25
30,13,0,14.5
30,13,1,16.0
30,13,2,9.666666666666666
30,13,3,13.0
30,13,4,13.4
30,13,5,17.0
30,13,6,14.25
30,14,0,13.5
30,14,1,12.333333333333334
30,14,2,12.666666666666666
30,14,3,11.0
30,14,4,12.4
30,14,5,16.0
30,14,6,17.0
30,15,0,15.25
30,15,1,10.333333333333334
30,15,2,12.666666666666666
30,15,3,13.6
30,15,4,12.4
30,15,5,18.8
30,15,6,8.5
30,16,0,17.25
30,16,1,17.0
30,16,2,20.666666666666668
30,16,3,18.6
30,16,4,19.6
30,16,5,19.4
30,16,6,16.25
30,17,0,18.75
30,17,1,19.333333333333332
30,17,2,18.666666666666668
30,17,3,17.6
30,17,4,17.0
30,17,5,23.0
30,17,6,15.25
30,18,0,28.5
30,18,1,28.666666666666668
30,18,2,27.0
30,18,3,23.2
30,18,4,26.0
30,18,5,16.4
30,18,6,10.5
30,19,0,16.25
30,19,1,13.666666666666666
30,19,2,10.666666666666666
30,19,3,12.2
30,19,4,17.4
30,19,5,13.8
30,19,6,12.25
30,20,0,13.25
30,20,1,12.0
30,20,2,13.333333333333334
30,20,3,13.0
30,20,4,12.6
30,20,5,10.8
30,20,6,11.0
30,21,0,9.75
30,21,1,11.666666666666666
30,21,2,9.333333333333334
30,21,3,7.4
30,21,4,12.4
30,21,5,12.4
30,21,6,10.75
30,22,0,9.75
30,22,1,10.333333333333334
30,22,2,12.0
30,22,3,8.4
30,22,4,9.8
30,22,5,15.2
30,22,6,9.75
30,23,0,2.25
30,23,1,1.3333333333333333
30,23,2,1.0
30,23,3,1.6
30,23,4,4.2
30,23,5,1.8
30,23,6,2.0
31,0,0,0.0
31,0,1,0.0
31,0,2,0.0
31,0,3,0.0
31,0,4,0.0
31,0,5,0.0
31,0,6,0.0
31,1,0,0.0
31,1,1,0.0
31,1,2,0.0
31,1,3,0.0
31,1,4,0.0
31,1,5,0.0
31,1,6,0.0
31,2,0,0.0
31,2,1,0.0
31,2,2,0.0
31,2,3,0.0
31,2,4,0.0
31,2,5,0.0
31,2,6,0.0
31,3,0,0.0
31,3,1,0.0
31,3,2,0.0
31,3,3,0.0
31,3,4,0.0
31,3,5,0.0
31,3,6,0.0
31,4,0,20.5
31,4,1,16.0
31,4,2,25.0
31,4,3,17.8
31,4,4,20.4
31,4,5,12.6
31,4,6,9.75
31,5,0,16.25
31,5,1,13.666666666666666
31,5,2,16.666666666666668
31,5,3,13.8
31,5,4,16.0
31,5,5,10.4
31,5,6,9.0
31,6,0,19.5
31,6,1,20.0
31,6,2,22.333333333333332
31,6,3,16.8
31,6,4,18.2
31,6,5,8.6
31,6,6,8.25
31,7,0,34.5
31,7,1,33.333333333333336
31,7,2,32.0
31,7,3,27.4
31,7,4,31.8
31,7,5,13.4
31,7,6,7.0
31,8,0,28.5
31,8,1,32.666666666666664
31,8,2,30.0
31,8,3,27.8
31,8,4,31.2
31,8,5,18.6
31,8,6,11.0
31,9,0,20.75
31,9,1,14.666666666666666
31,9,2,17.0
31,9,3,16.4
31,9,4,21.8
31,9,5,21.0
31,9,6,18.0
31,10,0,12.25
31,10,1,10.0
31,10,2,11.333333333333334
31,10,3,8.6
31,10,4,12.0
31,10,5,19.0
31,10,6,15.0
31,11,0,15.5
31,11,1,13.666666666666666
31,11,2,17.333333333333332
31,11,3,10.6
31,11,4,13.2
31,11,5,22.6
31,11,6,16.5
31,12,0,12.25
31,12,1,14.0
31,12,2,13.666666666666666
31,12,3,12.2
31,12,4,14.8
31,12,5,22.6
31,12,6,14.25
31,13,0,17.0
31,13,1,17.333333333333332
31,13,2,11.0
31,13,3,14.0
31,13,4,14.6
31,13,5,18.2
31,13,6,9.0
31,14,0,13.0
31,14,1,13.0
31,14,2,10.333333333333334
31,14,3,10.8
31,14,4,11.8
31,14,5,18.4
31,14,6,16.0
31,15,0,10.5
31,15,1,9.0
31,15,2,11.666666666666666
31,15,3,13.6
31,15,4,12.6
31,15,5,20.0
31,15,6,15.5
31,16,0,18.0
31,16,1,17.666666666666668
31,16,2,19.666666666666668
31,16,3,19.2
31,16,4,19.2
31,16,5,20.4
31,16,6,18.5
31,17,0,18.0
31,17,1,19.666666666666668
31,17,2,19.0
31,17,3,14.2
31,17,4,17.6
31,17,5,24.2
31,17,6,17.5
31,18,0,27.5
31,18,1,27.666666666666668
31,18,2,26.333333333333332
31,18,3,22.4
31,18,4,25.2
31,18,5,12.4
31,18,6,11.5
31,19,0,15.5
31,19,1,12.666666666666666
31,19,2,8.666666666666666
31,19,3,11.2
31,19,4,15.6
31,19,5,12.4
31,19,6,12.0
31,20,0,12.75
31,20,1,9.333333333333334
31,20,2,9.333333333333334
31,20,3,11.6
31,20,4,12.4
31,20,5,9.8
31,20,6,11.75
31,21,0,8.75
31,21,1,11.666666666666666
31,21,2,10.0
31,21,3,10.4
31,21,4,12.8
31,21,5,11.4
31,21,6,11.25
31,22,0,7.75
31,22,1,9.333333333333334
31,22,2,10.666666666666666
31,22,3,6.2
31,22,4,10.0
31,22,5,11.4
31,22,6,9.25
31,23,0,1.5
31,23,1,1.0
31,23,2,0.0
31,23,3,2.8
31,23,4,3.2
31,23,5,2.4
31,23,6,0.5
32,0,0,0.0
32,0,1,0.0
32,0,2,0.0
32,0,3,0.0
32,0,4,0.0
32,0,5,0.0
32,0,6,0.0
32,1,0,0.0
32,1,1,0.0
32,1,2,0.0
32,1,3,0.0
32,1,4,0.0
32,1,5,0.0
32,1,6,0.0
32,2,0,0.0
32,2,1,0.0
32,2,2,0.0
32,2,3,0.0
32,2,4,0.0
32,2,5,0.0
32,2,6,0.0
32,3,0,0.0
32,3,1,0.0
32,3,2,0.0
32,3,3,0.0
32,3,4,0.0
32,3,5,0.0
32,3,6,0.0
32,4,0,24.5
32,4,1,25.333333333333332
32,4,2,27.0
32,4,3,23.0
32,4,4,22.4
32,4,5,11.6
32,4,6,3.0
32,5,0,18.75
32,5,1,17.666666666666668
32,5,2,18.0
32,5,3,16.4
32,5,4,18.4
32,5,5,13.2
32,5,6,9.0
32,6,0,20.75
32,6,1,23.666666666666668
32,6,2,24.333333333333332
32,6,3,20.2
32,6,4,19.0
32,6,5,8.6
32,6,6,4.75
32,7,0,39.0
32,7,1,37.0
32,7,2,38.0
32,7,3,31.6
32,7,4,35.2
32,7,5,14.0
32,7,6,7.0
32,8,0,30.0
32,8,1,32.666666666666664
32,8,2,31.333333333333332
32,8,3,29.8
32,8,4,33.0
32,8,5,18.8
32,8,6,11.5
32,9,0,22.5
32,9,1,19.0
32,9,2,18.333333333333332
32,9,3,17.6
32,9,4,21.6
32,9,5,21.0
32,9,6,21.0
32,10,0,13.0
32,10,1,11.0
32,10,2,12.666666666666666
32,10,3,10.4
32,10,4,14.0
32,10,5,19.2
32,10,6,16.0
32,11,0,15.75
32,11,1,13.333333333333334
32,11,2,18.666666666666668
32,11,3,8.4
32,11,4,13.6
32,11,5,22.8
32,11,6,18.25
32,12,0,12.25
32,12,1,15.0
32,12,2,14.0
32,12,3,14.8
32,12,4,17.6
32,12,5,25.0
32,12,6,15.0
32,13,0,15.75
32,13,1,16.666666666666668
32,13,2,13.0
32,13,3,15.2
32,13,4,17.0
32,13,5,21.0
32,13,6,13.25
32,14,0,13.0
32,14,1,12.333333333333334
32,14,2,12.0
32,14,3,12.2
32,14,4,11.4
32,14,5,18.8
32,14,6,18.5
32,15,0,10.0
32,15,1,9.666666666666666
32,15,2,10.0
32,15,3,13.8
32,15,4,13.8
32,15,5,19.6
32,15,6,18.0
32,16,0,18.0
32,16,1,17.0
32,16,2,20.0
32,16,3,19.4
32,16,4,19.2
32,16,5,21.6
32,16,6,14.75
32,17,0,17.0
32,17,1,21.0
32,17,2,19.333333333333332
32,17,3,16.2
32,17,4,14.4
32,17,5,24.0
32,17,6,19.75
32,18,0,24.0
32,18,1,24.666666666666668
32,18,2,23.333333333333332
32,18,3,22.0
32,18,4,24.0
32,18,5,16.0
32,18,6,12.25
32,19,0,13.5
32,19,1,13.0
32,19,2,13.666666666666666
32,19,3,12.0
32,19,4,16.0
32,19,5,12.8
32,19,6,12.5
32,20,0,11.5
32,20,1,8.666666666666666
32,20,2,10.0
32,20,3,12.6
32,20,4,10.8
32,20,5,11.2
32,20,6,6.25
32,21,0,9.5
32,21,1,11.666666666666666
32,21,2,10.0
32,21,3,9.2
32,21,4,13.0
32,21,5,11.4
32,21,6,11.5
32,22,0,7.75
32,22,1,7.666666666666667
32,22,2,10.666666666666666
32,22,3,8.6
32,22,4,8.8
32,22,5,13.2
32,22,6,6.0
32,23,0,1.75
32,23,1,2.3333333333333335
32,23,2,0.0
32,23,3,1.0
32,23,4,2.2
32,23,5,0.6
32,23,6,1.5
33,0,0,0.0
33,0,1,0.0
33,0,2,0.0
33,0,3,0.0
33,0,4,0.0
33,0,5,0.0
33,0,6,0.0
33,1,0,0.0
33,1,1,0.0
33,1,2,0.0
33,1,3,0.0
33,1,4,0.0
33,1,5,0.0
33,1,6,0.0
33,2,0,0.0
33,2,1,0.0
33,2,2,0.0
33,2,3,0.0
33,2,4,0.0
33,2,5,0.0
33,2,6,0.0
33,3,0,0.0
33,3,1,0.0
33,3,2,0.0
33,3,3,0.0
33,3,4,0.0
33,3,5,0.0
33,3,6,0.0
33,4,0,29.0
33,4,1,28.666666666666668
33,4,2,30.333333333333332
33,4,3,26.2
33,4,4,24.6
33,4,5,11.8
33,4,6,11.0
33,5,0,22.75
33,5,1,22.0
33,5,2,22.0
33,5,3,18.2
33,5,4,22.2
33,5,5,15.8
33,5,6,7.75
33,6,0,24.5
33,6,1,24.0
33,6,2,25.0
33,6,3,22.8
33,6,4,22.6
33,6,5,10.2
33,6,6,7.75
33,7,0,47.5
33,7,1,43.333333333333336
33,7,2,45.333333333333336
33,7,3,36.8
33,7,4,42.0
33,7,5,19.0
33,7,6,10.25
33,8,0,33.75
33,8,1,34.333333333333336
33,8,2,33.666666666666664
33,8,3,35.4
33,8,4,39.0
33,8,5,22.8
33,8,6,13.5
33,9,0,25.0
33,9,1,24.0
33,9,2,24.0
33,9,3,20.0
33,9,4,28.2
33,9,5,23.0
33,9,6,21.75
33,10,0,17.75
33,10,1,12.666666666666666
33,10,2,17.0
33,10,3,14.2
33,10,4,14.4
33,10,5,24.4
33,10,6,18.5
33,11,0,18.75
33,11,1,14.666666666666666
33,11,2,18.666666666666668
33,11,3,14.2
33,11,4,17.4
33,11,5,28.8
33,11,6,18.5
33,12,0,15.0
33,12,1,19.666666666666668
33,12,2,17.0
33,12,3,17.2
33,12,4,19.4
33,12,5,26.0
33,12,6,15.25
33,13,0,17.25
33,13,1,19.0
33,13,2,15.666666666666666
33,13,3,18.0
33,13,4,18.4
33,13,5,26.2
33,13,6,14.75
33,14,0,15.0
33,14,1,14.666666666666666
33,14,2,16.333333333333332
33,14,3,14.4
33,14,4,14.0
33,14,5,22.2
33,14,6,21.75
33,15,0,12.25
33,15,1,12.0
33,15,2,15.333333333333334
33,15,3,12.4
33,15,4,17.0
33,15,5,20.2
33,15,6,20.5
33,16,0,18.0
33,16,1,18.0
33,16,2,21.0
33,16,3,22.6
33,16,4,19.8
33,16,5,25.2
33,16,6,21.5
33,17,0,17.0
33,17,1,22.0
33,17,2,20.666666666666668
33,17,3,17.2
33,17,4,14.8
33,17,5,25.4
33,17,6,22.25
33,18,0,24.75
33,18,1,24.333333333333332
33,18,2,23.333333333333332
33,18,3,21.2
33,18,4,25.2
33,18,5,17.2
33,18,6,15.5
33,19,0,13.5
33,19,1,13.333333333333334
33,19,2,12.333333333333334
33,19,3,13.6
33,19,4,15.6
33,19,5,14.2
33,19,6,13.5
33,20,0,11.25
33,20,1,9.333333333333334
33,20,2,12.333333333333334
33,20,3,13.6
33,20,4,12.6
33,20,5,12.2
33,20,6,14.75
33,21,0,8.75
33,21,1,12.666666666666666
33,21,2,9.0
33,21,3,8.0
33,21,4,11.6
33,21,5,13.2
33,21,6,13.0
33,22,0,8.5
33,22,1,7.666666666666667
33,22,2,10.666666666666666
33,22,3,5.0
33,22,4,10.4
33,22,5,12.6
33,22,6,7.5
33,23,0,0.75
33,23,1,2.6666666666666665
33,23,2,3.6666666666666665
33,23,3,2.4
33,23,4,4.2
33,23,5,3.0
33,23,6,0.25
34,0,0,0.0
34,0,1,0.0
34,0,2,0.0
34,0,3,0.0
34,0,4,0.0
34,0,5,0.0
34,0,6,0.0
34,1,0,0.0
34,1,1,0.0
34,1,2,0.0
34,1,3,0.0
34,1,4,0.0
34,1,5,0.0
34,1,6,0.0
34,2,0,0.0
34,2,1,0.0
34,2,2,0.0
34,2,3,0.0
34,2,4,0.0
34,2,5,0.0
34,2,6,0.0
34,3,0,0.0
34,3,1,0.0
34,3,2,0.0
34,3,3,0.0
34,3,4,0.0
34,3,5,0.0
34,3,6,0.0
34,4,0,32.25
34,4,1,32.666666666666664
34,4,2,33.666666666666664
34,4,3,30.8
34,4,4,29.0
34,4,5,15.8
34,4,6,10.25
34,5,0,27.5
34,5,1,27.333333333333332
34,5,2,25.333333333333332
34,5,3,22.2
34,5,4,26.2
34,5,5,19.6
34,5,6,11.25
34,6,0,27.75
34,6,1,28.333333333333332
34,6,2,28.666666666666668
34,6,3,26.2
34,6,4,27.4
34,6,5,14.4
34,6,6,10.5
34,7,0,55.25
34,7,1,51.0
34,7,2,51.0
34,7,3,43.8
34,7,4,48.2
34,7,5,22.2
34,7,6,12.5
34,8,0,40.5
34,8,1,40.333333333333336
34,8,2,42.333333333333336
34,8,3,40.6
34,8,4,45.4
34,8,5,26.4
34,8,6,19.5
34,9,0,31.5
34,9,1,30.666666666666668
34,9,2,27.666666666666668
34,9,3,25.0
34,9,4,33.0
34,9,5,28.0
34,9,6,27.0
34,10,0,21.25
34,10,1,15.333333333333334
34,10,2,19.333333333333332
34,10,3,16.6
34,10,4,20.2
34,10,5,27.8
34,10,6,23.0
34,11,0,21.25
34,11,1,14.333333333333334
34,11,2,23.0
34,11,3,14.6
34,11,4,19.8
34,11,5,31.8
34,11,6,20.75
34,12,0,16.25
34,12,1,22.333333333333332
34,12,2,19.666666666666668
34,12,3,20.8
34,12,4,22.8
34,12,5,32.2
34,12,6,17.25
34,13,0,19.75
34,13,1,21.333333333333332
34,13,2,18.666666666666668
34,13,3,20.0
34,13,4,20.4
34,13,5,29.6
34,13,6,17.0
34,14,0,16.75
34,14,1,18.0
34,14,2,15.333333333333334
34,14,3,17.8
34,14,4,16.2
34,14,5,25.2
34,14,6,24.0
34,15,0,13.0
34,15,1,14.0
34,15,2,15.333333333333334
34,15,3,14.6
34,15,4,17.2
34,15,5,23.0
34,15,6,17.75
34,16,0,19.5
34,16,1,20.333333333333332
34,16,2,22.0
34,16,3,24.8
34,16,4,22.4
34,16,5,28.4
34,16,6,22.5
34,17,0,16.75
34,17,1,20.333333333333332
34,17,2,22.666666666666668
34,17,3,17.4
34,17,4,16.4
34,17,5,30.2
34,17,6,25.0
34,18,0,25.5
34,18,1,25.333333333333332
34,18,2,25.666666666666668
34,18,3,20.8
34,18,4,26.4
34,18,5,18.8
34,18,6,17.0
34,19,0,14.0
34,19,1,7.666666666666667
34,19,2,14.0
34,19,3,14.2
34,19,4,15.8
34,19,5,16.2
34,19,6,13.5
34,20,0,11.75
34,20,1,10.666666666666666
34,20,2,13.0
34,20,3,12.4
34,20,4,13.2
34,20,5,14.2
34,20,6,14.75
34,21,0,9.75
34,21,1,10.333333333333334
34,21,2,8.333333333333334
34,21,3,9.0
34,21,4,11.6
34,21,5,14.6
34,21,6,12.5
34,22,0,8.75
34,22,1,6.666666666666667
34,22,2,7.666666666666667
34,22,3,6.8
34,22,4,11.4
34,22,5,13.8
34,22,6,8.0
34,23,0,2.5
34,23,1,2.3333333333333335
34,23,2,6.0
34,23,3,0.0
34,23,4,5.2
34,23,5,0.4
34,23,6,2.5
35,0,0,0.0
35,0,1,0.0
35,0,2,0.0
35,0,3,0.0
35,0,4,0.0
35,0,5,0.0
35,0,6,0.0
35,1,0,0.0
35,1,1,0.0
35,1,2,0.0
35,1,3,0.0
35,1,4,0.0
35,1,5,0.0
35,1,6,0.0
35,2,0,0.0
35,2,1,0.0
35,2,2,0.0
35,2,3,0.0
35,2,4,0.0
35,2,5,0.0
35,2,6,0.0
35,3,0,0.0
35,3,1,0.0
35,3,2,0.0
35,3,3,0.0
35,3,4,0.0
35,3,5,0.0
35,3,6,0.0
35,4,0,31.0
35,4,1,27.666666666666668
35,4,2,31.666666666666668
35,4,3,26.0
35,4,4,23.2
35,4,5,14.4
35,4,6,6.25
35,5,0,4.5
35,5,1,24.333333333333332
35,5,2,6.666666666666667
35,5,3,13.8
35,5,4,6.2
35,5,5,9.2
35,5,6,1.5
35,6,0,8.0
35,6,1,16.333333333333332
35,6,2,9.666666666666666
35,6,3,1.0
35,6,4,12.2
35,6,5,5.2
35,6,6,2.0
35,7,0,48.75
35,7,1,50.0
35,7,2,48.333333333333336
35,7,3,37.2
35,7,4,41.8
35,7,5,19.0
35,7,6,6.75
35,8,0,33.75
35,8,1,0.0
35,8,2,10.0
35,8,3,14.6
35,8,4,15.4
35,8,5,9.0
35,8,6,4.25
35,9,0,27.5
35,9,1,24.333333333333332
35,9,2,16.666666666666668
35,9,3,10.2
35,9,4,25.0
35,9,5,4.4
35,9,6,7.75
35,10,0,4.0
35,10,1,0.0
35,10,2,0.0
35,10,3,6.6
35,10,4,2.2
35,10,5,24.2
35,10,6,17.0
35,11,0,6.75
35,11,1,0.0
35,11,2,0.0
35,11,3,6.4
35,11,4,5.8
35,11,5,11.0
35,11,6,7.0
35,12,0,0.0
35,12,1,2.6666666666666665
35,12,2,6.333333333333333
35,12,3,7.4
35,12,4,13.4
35,12,5,8.6
35,12,6,0.0
35,13,0,12.0
35,13,1,13.666666666666666
35,13,2,7.0
35,13,3,0.0
35,13,4,3.0
35,13,5,9.0
35,13,6,0.0
35,14,0,2.0
35,14,1,4.0
35,14,2,0.0
35,14,3,4.2
35,14,4,0.0
35,14,5,10.8
35,14,6,12.0
35,15,0,5.0
35,15,1,0.0
35,15,2,0.0
35,15,3,5.4
35,15,4,1.8
35,15,5,9.8
35,15,6,0.0
35,16,0,0.0
35,16,1,6.666666666666667
35,16,2,5.333333333333333
35,16,3,6.0
35,16,4,7.0
35,16,5,17.0
35,16,6,4.25
35,17,0,0.0
35,17,1,0.0
35,17,2,16.666666666666668
35,17,3,2.4
35,17,4,6.2
35,17,5,9.4
35,17,6,0.0
35,18,0,8.5
35,18,1,8.333333333333334
35,18,2,25.333333333333332
35,18,3,13.4
35,18,4,2.0
35,18,5,0.0
35,18,6,11.5
35,19,0,4.0
35,19,1,0.0
35,19,2,4.333333333333333
35,19,3,7.4
35,19,4,3.8
35,19,5,3.6
35,19,6,3.5
35,20,0,1.75
35,20,1,0.0
35,20,2,3.0
35,20,3,2.4
35,20,4,2.2
35,20,5,6.4
35,20,6,6.0
35,21,0,5.5
35,21,1,1.6666666666666667
35,21,2,5.333333333333333
35,21,3,7.2
35,21,4,3.2
35,21,5,3.0
35,21,6,3.25
35,22,0,0.0
